title,visitId,name,persistentCart,timestamp
"Schedule a Service - Best Buy","cb9e5abf-a851-477f-81ca-7719f9646e25","SRIKANTHPITTA18","True","2025-01-21 04:22:09"
"Deal of the Day: Electronics Deals - Best Buy","a679dc27-c22e-4398-9dc2-d83154e26576","ANVITAD23","True","2025-01-21 12:57:25"
"Remote Support: Geek Squad - Best Buy","409b3467-8a56-4706-9299-4f3a91328e1c","ANVITAD23","True","2025-01-21 21:28:16"
"Track Your Repair - Best Buy","994505cd-e091-491f-86dc-5691ea4e72c8","SHIVA005_ARCH","False","2025-01-21 02:20:50"
"Deal of the Day: Electronics Deals - Best Buy","8a276cb2-c570-4c17-969c-7283fa0d7ac5","SRIBIGDATA24","True","2025-01-21 12:55:05"
"Cart - Best Buy","d0f6f286-e5ad-4e60-ac7a-537ee4e33600","ANVITAD23","False","2025-01-21 12:17:06"
"Remote Support: Geek Squad - Best Buy","e45787c7-8f56-4a61-b01e-51d1489701cd","VIKATARI","True","2025-01-21 10:57:11"
"Best Buy Top Deals","8be63d64-21f4-4181-aea1-083ccd7d4fd8","SRIBIGDATA24","True","2025-01-21 14:33:33"
"Best Buy Support & Customer Service","d65a8cad-984d-4f7d-bd9e-11492822385a","NANDY_12","True","2025-01-21 20:56:51"
"Best Buy Top Deals","39b9a04a-5e6f-4702-8b2a-1b40121e7196","SASI2025","False","2025-01-21 11:33:11"
"Best Buy Support & Customer Service","e74934d1-1424-4084-822c-cd8eae25d5a8","SHIVA005_ARCH","False","2025-01-21 01:32:06"
"Deal of the Day: Electronics Deals - Best Buy","4fd056a3-4f96-4072-ad1e-f8831333840b","AMRUTHABOYAPATI","True","2025-01-21 16:04:47"
"Best Buy Top Deals","9bd5337d-3538-42af-aeaa-4c38d81db05e","AMRUTHABOYAPATI","True","2025-01-21 14:48:50"
"Best Buy Support & Customer Service","b0cf2c30-39e7-47de-bd29-d1b28ac3db5d","AMRUTHABOYAPATI","True","2025-01-21 05:55:55"
"Schedule a Service - Best Buy","97e704e3-1476-4cd3-a66c-cb4ba7e8fda6","ABAGAM","False","2025-01-21 11:41:21"
"Remote Support: Geek Squad - Best Buy","a2f36cf2-515a-49e1-880f-d55c11663640","SRIKANTHPITTA18","False","2025-01-21 07:30:13"
"Deal of the Day: Electronics Deals - Best Buy","8f9e9c50-3b96-485f-b009-be783a183aee","SASI2025","False","2025-01-21 06:36:43"
"Cart - Best Buy","c30a3dd3-c6d8-4e6e-ad42-abfdfed4868f","NANDY_12","False","2025-01-21 00:30:17"
"Cart - Best Buy","40f7807a-2b91-43e0-87ab-1f6e2dee609f","SASI2025","False","2025-01-21 00:16:47"
"Remote Support: Geek Squad - Best Buy","1add0912-c133-4669-a91d-8da9efbce3b1","BHAVANA916","True","2025-01-21 05:05:24"
"Best Buy | Official Online Store | Shop Now &amp; Save","5f664cec-43e3-4e55-95c5-1258f6077cb1","BHAVANA916","False","2025-01-21 18:16:22"
"Remote Support: Geek Squad - Best Buy","229c3f1a-8c79-4044-90f6-9c1d802378da","RTUMMALA999","False","2025-01-21 17:19:45"
"Deal of the Day: Electronics Deals - Best Buy","d9baebf8-c438-449e-8998-938bf30ccf3e","BHAVANA916","False","2025-01-21 03:01:35"
"Track Your Repair - Best Buy","776009fb-ada7-4e41-9071-f4900d3330c7","VIKATARI","False","2025-01-21 23:11:25"
"Member Deals - Best Buy","94ead19a-29a0-4b9c-84cb-91c856b580dd","VIKATARI","True","2025-01-21 06:48:55"
"Best Buy Support & Customer Service","681a10dc-e6cd-456d-a77a-629f6e239e28","SASI2025","False","2025-01-21 04:35:48"
"Best Buy Top Deals","59248fec-aec8-4add-b1d9-a1f82118ef56","NANDY_12","True","2025-01-21 00:59:16"
"Member Deals - Best Buy","9a31855a-8be2-4a71-8957-01c0fc1b64ad","NAGALAKSHMI529","False","2025-01-21 18:01:35"
"Best Buy Support & Customer Service","2e8e5d64-45cd-439b-b850-e3a747cea933","NANDY_12","True","2025-01-21 11:04:26"
"Best Buy Support & Customer Service","4b3494cb-1788-4632-9bd5-bf11c5f2f3ad","ANVITAD23","True","2025-01-21 16:39:48"
"Best Buy Top Deals","659a2483-9dcc-467b-80ae-61eaaa3a5f92","MANIDEEPBOYAPATI9","True","2025-01-21 15:59:04"
"Member Deals - Best Buy","ed13afd3-f3e0-4860-87d1-4e3d1d7c65ad","RTUMMALA999","True","2025-01-21 05:54:07"
"Member Deals - Best Buy","9445ef42-d084-4657-95f7-965ea743fe3c","THOTARAVANA3","False","2025-01-21 08:57:26"
"Best Buy Top Deals","7c0bdd4d-4094-47e9-8450-ec08c9782585","VIKATARI","True","2025-01-21 11:43:29"
"Clearance Electronics Outlet - Best Buy","2060673b-9b2b-4995-910b-6da073b2d8cd","NAGALAKSHMI529","True","2025-01-21 01:40:37"
"Best Buy Top Deals","d0c91195-073a-4ae9-a2ff-038fe356016c","BHAVANA916","False","2025-01-21 14:54:41"
"Member Deals - Best Buy","4808bb4d-b342-421e-b0ed-4c782cf76441","NAGALAKSHMI529","True","2025-01-21 03:03:05"
"Track Your Repair - Best Buy","d520e7d6-f8f8-457b-a15f-140e129ff0e5","SASI2025","True","2025-01-21 13:44:31"
"Member Deals - Best Buy","c26e44dc-c59c-43e2-a1b6-6c6b17f8f74d","VIJAYCHIMATA","False","2025-01-21 22:36:41"
"Best Buy | Official Online Store | Shop Now &amp; Save","129296cc-9f53-405a-b6b8-6af136ffd3b4","ABAGAM","True","2025-01-21 07:07:35"
"Clearance Electronics Outlet - Best Buy","1059dd6a-8439-419c-9433-7434c3b9d232","NAGALAKSHMI529","True","2025-01-21 15:53:14"
"Track Your Repair - Best Buy","76af9e68-7498-4f13-a4ab-387cc2483b7f","RTUMMALA999","True","2025-01-21 14:09:17"
"Best Buy Support & Customer Service","a8b25be6-b0ed-4be9-a439-4f5008a80ee1","SRIBIGDATA24","False","2025-01-21 14:33:58"
"Best Buy | Official Online Store | Shop Now &amp; Save","2ee5afcd-e78d-4782-804d-50670d83aff1","SRIKANTHPITTA18","True","2025-01-21 06:20:09"
"Best Buy | Official Online Store | Shop Now &amp; Save","39b8cc1b-be5d-4a50-b6e0-98b0dd9a03d8","BHAVANA916","False","2025-01-21 04:22:48"
"Track Your Repair - Best Buy","de3af5e3-923b-4c88-8a98-a0081343d7d0","SASI2025","False","2025-01-21 06:11:26"
"Track Your Repair - Best Buy","579526e4-24f6-4075-ae9e-ab5a9c81d322","SHIVA005_ARCH","True","2025-01-21 04:23:08"
"Schedule a Service - Best Buy","0c8324ff-b769-4f9e-9424-109a5685b800","AMRUTHABOYAPATI","False","2025-01-21 19:51:22"
"Track Your Repair - Best Buy","0976da88-0f82-4700-a1a9-e28a5a69fa89","AMRUTHABOYAPATI","False","2025-01-21 01:25:46"
"Clearance Electronics Outlet - Best Buy","cd7262eb-e46c-4f7b-b491-4e27ec6d1ec6","ANVITAD23","True","2025-01-21 15:22:45"
"Schedule a Service - Best Buy","ecb8a91c-df51-43d0-915d-951141604992","NAGALAKSHMI529","False","2025-01-21 21:32:55"
"Remote Support: Geek Squad - Best Buy","87b7c03e-1cec-49a0-8989-1cecc7d915c0","SRIKANTHPITTA18","False","2025-01-21 13:37:13"
"Schedule a Service - Best Buy","ebf1fffd-29fe-4982-acdc-b89b5bfd6342","THOTARAVANA3","False","2025-01-21 02:14:08"
"Deal of the Day: Electronics Deals - Best Buy","d7f7d44d-d030-4432-a389-fbfd2d4f704a","VIJAYCHIMATA","False","2025-01-21 20:51:07"
"Track Your Repair - Best Buy","dccc168e-9e48-4035-93df-3dd87ffeaf6d","ABAGAM","False","2025-01-21 07:08:14"
"Cart - Best Buy","e95cad80-18d1-4615-bcca-cd41bd13cbf7","BHAVANA916","True","2025-01-21 02:06:26"
"Best Buy | Official Online Store | Shop Now &amp; Save","448def06-0906-43e3-a2b1-f051996cc1dc","ANVITAD23","False","2025-01-21 13:56:31"
"Track Your Repair - Best Buy","470ebf1a-64f4-4107-adfa-a3e4562febaf","ANVITAD23","True","2025-01-21 04:18:55"
"Member Deals - Best Buy","3757a833-f510-46db-a0a6-9853daf36f27","AMRUTHABOYAPATI","False","2025-01-21 09:13:10"
"Remote Support: Geek Squad - Best Buy","22b64ae7-8a92-4cfe-b690-78fd414e4889","ANVITAD23","False","2025-01-21 09:14:34"
"Clearance Electronics Outlet - Best Buy","952e48a4-f033-4152-a85a-cf363b2ced44","SASI2025","True","2025-01-21 07:07:12"
"Best Buy | Official Online Store | Shop Now &amp; Save","95c11680-b4c3-4659-a41f-46dabfc722fd","SASI2025","True","2025-01-21 12:24:56"
"Best Buy | Official Online Store | Shop Now &amp; Save","c615f8f8-b4af-4894-85db-79275316fd81","ANVITAD23","False","2025-01-21 23:02:29"
"Remote Support: Geek Squad - Best Buy","e6e0a12d-7a17-446e-bb41-634763d1d571","SHIVA005_ARCH","False","2025-01-21 11:39:05"
"Clearance Electronics Outlet - Best Buy","60b1edae-7df0-42c0-a8e1-33e5670bbc61","SHIVA005_ARCH","True","2025-01-21 04:16:42"
"Schedule a Service - Best Buy","e2bfdf82-7d94-4f25-83c7-40ed91ace3d8","NANDY_12","True","2025-01-21 06:12:51"
"Best Buy | Official Online Store | Shop Now &amp; Save","ffd0bc7f-c817-496a-856a-f3dc72c2bc57","BHAVANA916","False","2025-01-21 12:55:01"
"Best Buy | Official Online Store | Shop Now &amp; Save","709033cc-821f-45f3-ab5f-3eec5fbf0bdc","RTUMMALA999","True","2025-01-21 16:30:49"
"Cart - Best Buy","0d40963e-d4eb-458a-a851-19fac5650ed4","BHAVANA916","True","2025-01-21 14:23:51"
"Remote Support: Geek Squad - Best Buy","989f2e6a-1930-47d2-9ce7-3281eb5891b9","NANDY_12","True","2025-01-21 07:02:32"
"Best Buy Support & Customer Service","62c7cd0f-9b1d-42b6-94ca-af1da903407e","BHAVANA916","False","2025-01-21 14:11:06"
"Best Buy | Official Online Store | Shop Now &amp; Save","f0b5c90c-7cce-42dc-b32c-dcc2529d2b6b","SRIKANTHPITTA18","False","2025-01-21 04:49:00"
"Clearance Electronics Outlet - Best Buy","26a824e3-c273-402f-aa6a-44311eee3dc6","RTUMMALA999","True","2025-01-21 13:59:13"
"Remote Support: Geek Squad - Best Buy","e797062c-02cc-4c9a-85b6-a85ad21c4968","SRIBIGDATA24","False","2025-01-21 11:12:36"
"Remote Support: Geek Squad - Best Buy","216fe998-f66f-4a0f-bb3b-4fdf5fd8bc30","SHIVA005_ARCH","False","2025-01-21 23:33:04"
"Clearance Electronics Outlet - Best Buy","230b72a6-23f9-4b10-9aec-dc4054279b52","SHIVA005_ARCH","True","2025-01-21 05:16:43"
"Best Buy Support & Customer Service","b731150e-0076-4be6-b7f7-6e0e62e0699e","AMRUTHABOYAPATI","True","2025-01-21 13:54:34"
"Cart - Best Buy","cf843d7e-a96b-473d-b497-e7cead57d1f7","BHAVANA916","False","2025-01-21 01:05:26"
"Clearance Electronics Outlet - Best Buy","3178a2ea-6477-42c5-b692-451147e9ac19","SHIVA005_ARCH","True","2025-01-21 14:55:02"
"Best Buy Top Deals","837a4ae5-666c-4f2d-86e9-1c11d637e4ae","NANDY_12","False","2025-01-21 20:41:36"
"Best Buy Top Deals","b0a08de6-c76e-43df-ac48-75bc2f33451d","AMRUTHABOYAPATI","False","2025-01-21 11:12:58"
"Deal of the Day: Electronics Deals - Best Buy","12c6e9b5-5ea0-435c-8c18-4673debb7df3","THOTARAVANA3","True","2025-01-21 14:06:56"
"Track Your Repair - Best Buy","941931ae-8993-45ae-bf28-e3403fe33a21","SASI2025","True","2025-01-21 05:14:20"
"Cart - Best Buy","4b295429-11f6-448d-b019-74574e466e36","NAGALAKSHMI529","False","2025-01-21 21:50:34"
"Track Your Repair - Best Buy","2b7ccfd0-8d90-434c-80f4-472a15640b0a","NAGALAKSHMI529","True","2025-01-21 21:46:59"
"Deal of the Day: Electronics Deals - Best Buy","8f8436cb-6c9f-4edd-99e5-e6a920ede34e","SHIVA005_ARCH","False","2025-01-21 19:18:00"
"Best Buy Top Deals","dd283663-1292-4778-8054-aa206be6c99f","BHAVANA916","False","2025-01-21 16:41:03"
"Member Deals - Best Buy","e379c68c-0a23-4fbb-ad5b-e0723032d57b","SRIBIGDATA24","True","2025-01-21 15:34:03"
"Cart - Best Buy","323523a7-af8a-4f38-a034-0a8b506a07e5","BHAVANA916","False","2025-01-21 16:20:54"
"Member Deals - Best Buy","4e5330e3-94f3-488b-a459-9a0f12a6875e","NANDY_12","True","2025-01-21 22:48:22"
"Cart - Best Buy","ff8034be-eb32-40ae-b5d1-55d89ba7473d","SRIBIGDATA24","True","2025-01-21 14:14:58"
"Track Your Repair - Best Buy","e910a0b9-f93b-40e4-a0ef-6c330d309c7d","THOTARAVANA3","True","2025-01-21 08:52:28"
"Best Buy Support & Customer Service","056ef407-9da0-48d3-ac6c-3d5e57b29112","SHIVA005_ARCH","True","2025-01-21 11:15:34"
"Deal of the Day: Electronics Deals - Best Buy","9c8de155-edf1-49e3-a41f-c66c7f74a55f","ABAGAM","True","2025-01-21 10:02:10"
"Best Buy Support & Customer Service","76d19e7a-f617-436a-9dee-b256e0859b4a","NANDY_12","False","2025-01-21 17:24:08"
"Best Buy | Official Online Store | Shop Now &amp; Save","85738184-3901-415f-b1ef-f21f81282398","ABAGAM","False","2025-01-21 01:07:54"
"Track Your Repair - Best Buy","fdd867d8-066e-4d35-9d23-af5a07b4fc55","SASI2025","True","2025-01-21 14:59:21"
"Member Deals - Best Buy","53ed5a24-801c-4eeb-946f-ac8226b9af92","ABAGAM","True","2025-01-21 09:03:06"
"Cart - Best Buy","d6e72319-bb88-411b-ba20-e90f231f4bb2","MANIDEEPBOYAPATI9","False","2025-01-21 08:07:01"
"Clearance Electronics Outlet - Best Buy","b1cafa5f-2eaf-4790-94ce-944e85cd2778","THOTARAVANA3","True","2025-01-21 17:48:18"
"Schedule a Service - Best Buy","317f5d71-2fc8-48ce-a2c5-a7a7e86fe821","SASI2025","False","2025-01-21 07:06:46"
"Best Buy | Official Online Store | Shop Now &amp; Save","03d91042-4ebf-4a2d-bcda-292052b8b737","RTUMMALA999","False","2025-01-21 20:22:06"
"Deal of the Day: Electronics Deals - Best Buy","42a38abb-fb98-4ce0-8309-36f59dc964db","AMRUTHABOYAPATI","False","2025-01-21 20:22:42"
"Best Buy Support & Customer Service","fbb4bd6a-58b8-4ef4-aef2-cbd74a574757","SASI2025","False","2025-01-21 22:56:00"
"Best Buy Top Deals","59d934e7-dd89-4a9a-a812-c8c6df2b26ea","SHIVA005_ARCH","True","2025-01-21 06:31:33"
"Best Buy | Official Online Store | Shop Now &amp; Save","3b978e76-690b-4d79-91d0-b68fb9bb7f6a","SRIKANTHPITTA18","False","2025-01-21 01:02:26"
"Cart - Best Buy","d996886d-b11f-4793-8a4f-08dd543dd38d","BHAVANA916","True","2025-01-21 14:26:36"
"Deal of the Day: Electronics Deals - Best Buy","31c598ec-93a4-44e7-9c00-84ef33491a00","VIKATARI","False","2025-01-21 09:13:54"
"Best Buy | Official Online Store | Shop Now &amp; Save","9a262dc1-e58d-4027-ac8f-37d0ea5ef463","MANIDEEPBOYAPATI9","False","2025-01-21 06:54:40"
"Best Buy Top Deals","a6d27a49-dc25-40a4-9470-13572e3e8d98","VIJAYCHIMATA","False","2025-01-21 11:48:57"
"Best Buy Support & Customer Service","e57e7d1f-ec14-4bf1-ba9e-fabbbfd2e414","THOTARAVANA3","True","2025-01-21 13:10:05"
"Best Buy | Official Online Store | Shop Now &amp; Save","49dc1247-60df-4dbe-8f5c-57ab763e5d94","NANDY_12","False","2025-01-21 09:21:03"
"Clearance Electronics Outlet - Best Buy","1cf7eed6-c307-48c5-8309-867d1e58f124","SRIKANTHPITTA18","True","2025-01-21 21:15:49"
"Best Buy | Official Online Store | Shop Now &amp; Save","8bd0394a-e2c9-4c29-88b0-4af476dd037e","MANIDEEPBOYAPATI9","True","2025-01-21 10:01:32"
"Best Buy Support & Customer Service","a77413ed-a5cd-42c9-af58-45e2f6d89337","SRIKANTHPITTA18","False","2025-01-21 11:28:32"
"Member Deals - Best Buy","5e87873c-bd61-431b-8664-93862c2d305e","AMRUTHABOYAPATI","False","2025-01-21 09:10:05"
"Clearance Electronics Outlet - Best Buy","9c171349-ac65-4335-8b2a-9f5c5f021d3c","MANIDEEPBOYAPATI9","False","2025-01-21 06:35:26"
"Cart - Best Buy","a9bc8a53-35fc-49cc-8fee-f53c88d18eff","RTUMMALA999","False","2025-01-21 13:29:55"
"Best Buy Top Deals","9d8abd36-65e8-422b-acdb-5343f762f944","RTUMMALA999","True","2025-01-21 00:21:18"
"Remote Support: Geek Squad - Best Buy","1fdb8f16-d5d5-42c4-ba85-96a074f1d72f","RTUMMALA999","True","2025-01-21 07:07:08"
"Schedule a Service - Best Buy","8c3ff0c6-d961-4d6a-bc31-dda17d8a7a20","ABAGAM","True","2025-01-21 13:52:30"
"Member Deals - Best Buy","5cd29e59-8cf6-4f69-b20a-a89fad7666b8","RTUMMALA999","False","2025-01-21 06:33:30"
"Schedule a Service - Best Buy","40c09720-a75c-43d8-bc72-95aa44c5e5b3","VIKATARI","True","2025-01-21 11:50:56"
"Cart - Best Buy","3bf852f8-73c3-4c0b-8951-c8bcd2552a04","AMRUTHABOYAPATI","False","2025-01-21 13:31:07"
"Best Buy | Official Online Store | Shop Now &amp; Save","98e6ed3f-b0f1-4e77-b845-9c2e372beb29","NANDY_12","True","2025-01-21 22:13:45"
"Track Your Repair - Best Buy","ee314202-32d4-41e4-9f52-3edc89555d0c","SRIBIGDATA24","False","2025-01-21 04:11:27"
"Clearance Electronics Outlet - Best Buy","865cf04c-0bfd-456b-800d-fb858e4e4745","SRIKANTHPITTA18","False","2025-01-21 00:01:52"
"Clearance Electronics Outlet - Best Buy","062447a1-b56c-4ac2-b0df-909c4864474b","BHAVANA916","False","2025-01-21 22:23:43"
"Deal of the Day: Electronics Deals - Best Buy","2fd8a7c8-11e5-4bec-b01e-222dff3db61a","NANDY_12","True","2025-01-21 01:31:20"
"Track Your Repair - Best Buy","0cb18c2f-5c8c-42e6-9f74-b6b89ff0680d","NAGALAKSHMI529","False","2025-01-21 22:27:40"
"Best Buy Top Deals","b9b9ef00-ef55-4771-abbb-2289a12d9ea7","RTUMMALA999","True","2025-01-21 19:47:18"
"Track Your Repair - Best Buy","4ddf262b-fe6f-4623-aedd-9188ceb59534","SHIVA005_ARCH","False","2025-01-21 01:23:43"
"Track Your Repair - Best Buy","4c8de42f-1162-4687-b554-e3bd3b651949","THOTARAVANA3","False","2025-01-21 11:28:57"
"Track Your Repair - Best Buy","b28891d8-5fdd-4441-926f-e6718b90c3a8","NAGALAKSHMI529","True","2025-01-21 11:28:40"
"Track Your Repair - Best Buy","6e3ddf7c-1fc2-4c17-9d28-d91ee5b5f17e","THOTARAVANA3","False","2025-01-21 01:01:33"
"Cart - Best Buy","1a510dbb-614d-4387-a375-73557151e6ef","SHIVA005_ARCH","False","2025-01-21 01:57:15"
"Track Your Repair - Best Buy","cf3dbb99-f179-4d3b-9b70-87f6b2a96bfe","RTUMMALA999","False","2025-01-21 11:43:24"
"Best Buy Top Deals","03c42bd8-c8d8-47f9-90b1-50d9b29cf196","RTUMMALA999","False","2025-01-21 14:45:00"
"Remote Support: Geek Squad - Best Buy","0e12ed27-f16f-41e4-a330-acdf88151685","SRIKANTHPITTA18","True","2025-01-21 20:31:08"
"Cart - Best Buy","8fee967b-d4c7-4c2d-aee3-1fef13eec614","MANIDEEPBOYAPATI9","True","2025-01-21 17:12:48"
"Best Buy | Official Online Store | Shop Now &amp; Save","3eeb8d93-de9d-4924-a35d-ff05b903a833","BHAVANA916","True","2025-01-21 23:55:45"
"Cart - Best Buy","05569b19-9c27-4623-91bb-dfb5f6c22372","MANIDEEPBOYAPATI9","True","2025-01-21 12:06:00"
"Remote Support: Geek Squad - Best Buy","d0a4d36f-c427-467d-9bc7-89eedd0bc0a8","NANDY_12","True","2025-01-21 20:18:58"
"Cart - Best Buy","1bfd84be-068a-4c2a-84ba-4fc9a4420018","SHIVA005_ARCH","False","2025-01-21 22:27:35"
"Best Buy Support & Customer Service","315c1bd1-d8b4-45da-86e4-fb740fb31596","ABAGAM","False","2025-01-21 03:31:51"
"Clearance Electronics Outlet - Best Buy","2d8badc3-807e-49b6-9453-3b674ef69756","MANIDEEPBOYAPATI9","False","2025-01-21 18:51:28"
"Deal of the Day: Electronics Deals - Best Buy","502a138c-f30c-4da9-afe3-32fbd72f779c","NAGALAKSHMI529","True","2025-01-21 14:07:19"
"Member Deals - Best Buy","f016350c-a632-4a87-be15-98827a8d474b","THOTARAVANA3","False","2025-01-21 18:13:24"
"Cart - Best Buy","aa56d57c-bd33-4abc-8c2f-2334742fe577","THOTARAVANA3","True","2025-01-21 00:31:24"
"Deal of the Day: Electronics Deals - Best Buy","0c17a742-30d3-45e5-b48a-f4edbfe81be1","SASI2025","True","2025-01-21 10:36:19"
"Best Buy Top Deals","aa818b52-f833-4aa2-8646-c432a42721e8","SRIKANTHPITTA18","False","2025-01-21 11:19:20"
"Best Buy Support & Customer Service","80dae871-c57b-4e81-b513-d53f785e22bd","AMRUTHABOYAPATI","False","2025-01-21 06:45:38"
"Best Buy | Official Online Store | Shop Now &amp; Save","68260b9b-f2ea-43df-b437-d292453bddc8","SRIKANTHPITTA18","True","2025-01-21 08:36:25"
"Best Buy Top Deals","a9b081cf-6f96-4aff-955e-7b1e86eb6074","VIKATARI","True","2025-01-21 02:47:40"
"Best Buy Support & Customer Service","633c9d42-fcb9-4123-8d98-a9d4d301b1c4","BHAVANA916","False","2025-01-21 20:11:20"
"Member Deals - Best Buy","f4a6a3a2-1356-44e4-bceb-7e90b89b1fc2","SASI2025","False","2025-01-21 15:54:49"
"Remote Support: Geek Squad - Best Buy","cbce4ab4-84e7-4984-9163-5a0737f21c8f","ABAGAM","True","2025-01-21 10:09:09"
"Schedule a Service - Best Buy","abc8146a-042e-4d32-9588-7a4fb8f95a4e","VIJAYCHIMATA","False","2025-01-21 03:24:49"
"Cart - Best Buy","704c7e9d-5061-451f-a8e2-466e862c94c3","SRIBIGDATA24","False","2025-01-21 01:12:47"
"Schedule a Service - Best Buy","fe8481af-59e1-42b7-9ffa-574fd0a151f9","SASI2025","False","2025-01-21 06:27:33"
"Clearance Electronics Outlet - Best Buy","412e92e6-8c3a-4419-a6a4-f74ffc2db770","ANVITAD23","True","2025-01-21 19:40:17"
"Track Your Repair - Best Buy","c22f3679-38f8-4c61-abf9-353e2f98e818","SRIBIGDATA24","True","2025-01-21 03:19:13"
"Best Buy | Official Online Store | Shop Now &amp; Save","29f18f7f-466f-4023-b056-9f202c86ff31","MANIDEEPBOYAPATI9","True","2025-01-21 09:34:59"
"Best Buy Support & Customer Service","cb9124b9-4fac-4f10-b8b0-6bde264358db","NAGALAKSHMI529","False","2025-01-21 15:37:41"
"Best Buy | Official Online Store | Shop Now &amp; Save","40489116-eebd-4469-8514-15c83ccf8795","RTUMMALA999","True","2025-01-21 11:26:17"
"Remote Support: Geek Squad - Best Buy","2e644cb2-886f-4e8a-ad5c-64875cb57337","NANDY_12","False","2025-01-21 02:27:40"
"Best Buy | Official Online Store | Shop Now &amp; Save","30f29411-a228-43e7-8ee6-3e450ea56b7c","RTUMMALA999","False","2025-01-21 13:35:17"
"Track Your Repair - Best Buy","b7a1fb41-29c5-4278-abee-f3febcd8a4a7","VIKATARI","False","2025-01-21 23:26:46"
"Cart - Best Buy","fcc273d9-a761-40b2-a61c-19d2628a592d","NAGALAKSHMI529","True","2025-01-21 18:17:54"
"Track Your Repair - Best Buy","8aa7d747-4199-4ccb-b5e3-718b69be02e9","SASI2025","False","2025-01-21 00:23:59"
"Cart - Best Buy","6275302d-999a-49b2-a653-ab098df19e44","ANVITAD23","True","2025-01-21 01:08:05"
"Best Buy Top Deals","b3fde830-748e-48d7-bd3a-e04ab66066d1","RTUMMALA999","True","2025-01-21 07:04:50"
"Best Buy Top Deals","17547ef1-ee25-4b21-afe0-9612dd81564b","SRIBIGDATA24","False","2025-01-21 02:56:02"
"Clearance Electronics Outlet - Best Buy","ee1bcf96-d3f5-4b29-8c06-2003477dbdbb","VIJAYCHIMATA","True","2025-01-21 00:16:53"
"Best Buy Top Deals","6e33b3a3-9185-4963-9a93-2934e6cd8ace","NANDY_12","True","2025-01-21 15:33:10"
"Best Buy Top Deals","5e93a469-2d23-4b51-850b-74546609e0f2","VIJAYCHIMATA","False","2025-01-21 14:12:41"
"Deal of the Day: Electronics Deals - Best Buy","f340bd79-8780-4f1b-8ad5-c5318b268877","THOTARAVANA3","False","2025-01-21 03:24:28"
"Best Buy Top Deals","5dbb4e53-d3d5-4292-b0ac-26f1fd390a28","THOTARAVANA3","False","2025-01-21 11:39:51"
"Schedule a Service - Best Buy","ef776112-7b4e-4c32-bd79-dd955e619113","ANVITAD23","True","2025-01-21 20:24:45"
"Clearance Electronics Outlet - Best Buy","6d148ff4-e712-4e79-bd60-3553ff0c62fa","SRIKANTHPITTA18","False","2025-01-21 15:31:04"
